 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,10133676,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.368340965,0.394723494,3377892.0,5850072.617,10100000,331,10100000,3377892.0,5850072.617,10100000,331,0,0.0,0.0,0,0,0,0,0,0,80,0,0.394723494,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,702.0,0.0,702,702,10100000.0,0.0,10100000,10100000,DDoS
80,11960220,25,36,1071,60632,628,0,42.84,136.892196,4380,0,1684.222222,1074.16663,5159.018814,5.100240631,199337.0,1100251.837,7777978,20,4182242,174260.0833,743040.3605,3637181,108,11900000,340880.8,1437646.711,7778096,48,0,0,0,0,524,732,2.090262554,3.009978077,0,4380,995.2096774,1156.522177,1337543.545,0,0,0,1,0,0,0,0,1,1011.52459,42.84,1684.222222,524,0,0,0,0,0,0,25,1071,36,60632,8192,133,23,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,100432697,8,5,56,11607,20,0,7.0,5.656854249,5840,0,2321.4,3173.373883,116.1275197,0.129439917,8369391.417,27200000.0,94800000,4,98600000,14100000.0,35600000.0,94800000,132,1843454,460863.5,921159.0479,1842602,4,0,0,0,0,172,112,0.079655334,0.049784584,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,3790187.0,0.0,3790187,3790187,94800000.0,0.0,94800000,94800000,DDoS
53607,210431,6,2,11607,26,8675,0,1934.5,3502.238013,20,6,13.0,9.899494937,55281.77883,38.01721229,30061.57143,79148.35239,209553,4,210431,42086.2,93617.0188,209553,4,148,148.0,0.0,148,148,0,0,0,0,144,40,28.51290922,9.504303073,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13.0,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,33724,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,344769.3038,266.8722571,4215.5,11643.01072,33029,4,33039,16519.5,23353.61566,33033,6,33720,6744.0,14722.79877,33080,44,0,0,0,0,72,132,88.95741905,177.9148381,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1846779,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,6299.075309,4.331866455,263825.5714,697643.8242,1845933,4,642,321.0,384.666089,593,49,1846719,461679.75,922835.5371,1845933,4,0,0,0,0,72,112,1.624449921,2.707416534,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1989973,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,15.07558143,2.512596905,497493.25,992994.1677,1986984,3,1989973,497493.25,992994.1677,1986984,3,0,0.0,0.0,0,0,0,0,0,0,100,0,2.512596905,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1243511,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,9350.138439,5.629222419,207251.8333,505877.5777,1239867,67,3367,1683.5,2286.076224,3300,67,1243424,414474.6667,714812.5566,1239867,162,0,0,0,0,72,92,2.412523894,3.216698525,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,5485900,9,6,383,4904,196,0,42.55555556,69.94124518,2636,0,817.3333333,1043.464741,963.7434149,2.734282433,391850.0,1398621.826,5250173,0,5485900,685737.5,1844713.726,5250173,4,161570,32314.0,57260.8797,133119,193,0,0,0,0,192,132,1.64056946,1.093712973,0,2636,330.4375,719.2915931,517380.3958,0,0,0,1,0,0,0,0,0,352.4666667,42.55555556,817.3333333,192,0,0,0,0,0,0,9,383,6,4904,8192,946,8,20,235723.0,0.0,235723,235723,5250173.0,0.0,5250173,5250173,BENIGN
80,1824233,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,6376.926632,4.385404715,260604.7143,689135.4696,1823417,3,650,325.0,390.3229432,601,49,1824187,456046.75,911580.2032,1823417,3,0,0,0,0,72,112,1.644526768,2.740877947,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1029291,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,11301.95445,6.800797831,171548.5,419685.586,1028228,15,791,395.5,357.0889245,648,143,1029276,343092.0,593345.279,1028228,183,0,0,0,0,72,92,2.914627642,3.886170189,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
57429,10102808,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,4.157260041,0.692876673,1683801.333,4113040.051,10100000,0,0,0.0,0.0,0,0,10100000,2016744.6,4507215.208,10100000,0,0,0,0,0,20,120,0.098982382,0.593894292,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,23312.0,0.0,23312,23312,10100000.0,0.0,10100000,10100000,BENIGN
53,171,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1614035.088,23391.81287,57.0,95.26804291,167,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,40,11695.90643,11695.90643,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,40,0,0,0,0,0,0,2,88,2,188,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3325973,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,7.215933503,1.202655584,1108657.667,1918482.117,3323930,1004,3325973,1108657.667,1918482.117,3323930,1004,0,0.0,0.0,0,0,0,0,0,0,80,0,1.202655584,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,24179,2,2,80,202,40,40,40.0,0.0,101,101,101.0,0.0,11663.01336,165.4328136,8059.666667,13953.68999,24172,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,82.7164068,82.7164068,40,101,64.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,80.5,40.0,101.0,40,0,0,0,0,0,0,2,80,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,717046,11,8,587,4127,191,0,53.36363636,71.31517753,2497,0,515.875,944.6443681,6574.194682,26.49760266,39835.88889,53554.02929,145140,1,717046,71704.6,57885.60424,145140,17,388332,55476.0,92135.00922,240454,1,0,0,0,0,232,172,15.34071733,11.15688533,0,2497,235.7,621.8216109,386662.1158,0,0,0,1,0,0,0,0,0,248.1052632,53.36363636,515.875,232,0,0,0,0,0,0,11,587,8,4127,8192,62,10,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,920202,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,12641.78952,8.69374333,131457.4286,347273.7812,919000,3,962,481.0,675.9940828,959,3,920152,230038.0,459308.1943,919000,3,0,0,0,0,72,112,3.260153749,5.433589581,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,7093860,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.38320745,0.563867908,2364620.0,4095638.516,7093856,1,7093860,2364620.0,4095638.516,7093856,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.563867908,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4.0,0.0,4,4,7093856.0,0.0,7093856,7093856,DDoS
443,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6037249,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.975320547,0.662553425,2012416.333,3484744.809,6036253,1,6037249,2012416.333,3484744.809,6036253,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.662553425,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,996.0,0.0,996,996,6036253.0,0.0,6036253,6036253,DDoS
80,12045516,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,1.992442665,0.332073777,4015172.0,6953562.206,12000000,2,12000000,4015172.0,6953562.206,12000000,2,0,0.0,0.0,0,0,0,0,0,0,80,0,0.332073777,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1062.0,0.0,1062,1062,12000000.0,0.0,12000000,12000000,DDoS
10165,37,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,324324.3243,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27027.02703,27027.02703,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,245,16062,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,1725327,1,1,48,148,48,48,48.0,0.0,148,148,148.0,0.0,113.6016535,1.159200546,1725327.0,0.0,1725327,1725327,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,0.579600273,0.579600273,48,148,81.33333333,57.73502692,3333.333333,0,0,0,0,0,0,0,0,1,122.0,48.0,148.0,32,0,0,0,0,0,0,1,48,1,148,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,7999282,8,6,56,11601,20,0,7.0,5.656854249,4295,0,1933.5,1743.612772,1457.255789,1.750157077,615329.3846,1688904.198,6084791,3,7468357,1066908.143,2269411.415,6084791,3,554461,110892.2,234847.6589,530607,50,0,0,0,0,172,132,1.000089758,0.750067319,0,4295,777.5333333,1428.379245,2040267.267,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,1359992.0,0.0,1359992,1359992,6084791.0,0.0,6084791,6084791,DDoS
80,7648496,7,6,50,11601,20,0,7.142857143,6.094494002,4380,0,1933.5,1757.789948,1523.30602,1.699680565,637374.6667,1743650.101,6093090,17,6907782,1151297.0,2442036.43,6093090,49,744492,148898.4,330520.3387,740143,17,0,0,0,0,152,132,0.915212612,0.784467953,0,4380,832.6428571,1472.155908,2167243.016,0,0,0,0,1,0,0,0,0,896.6923077,7.142857143,1933.5,152,0,0,0,0,0,0,7,50,6,11601,256,229,5,20,810897.0,0.0,810897,810897,6093090.0,0.0,6093090,6093090,DDoS
36438,21917,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,91.25336497,21917.0,0.0,21917,21917,21917,21917.0,0.0,21917,21917,0,0.0,0.0,0,0,0,0,0,0,64,0,91.25336497,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,126,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,321204,2,2,78,168,39,39,39.0,0.0,84,84,84.0,0.0,765.8684201,12.45314504,107068.0,185404.7821,321155,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,40,80,6.226572521,6.226572521,39,84,57.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,71.25,39.0,84.0,40,0,0,0,0,0,0,2,78,2,168,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,9930737,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.020923825,0.503487304,2482684.25,4959371.111,9921739,3,9930737,2482684.25,4959371.111,9921739,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.503487304,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,8998.0,0.0,8998,8998,9921739.0,0.0,9921739,9921739,DDoS
80,81040262,8,6,56,11601,20,0,7.0,5.656854249,4380,0,1933.5,1757.789948,143.8420819,0.172753637,6233866.308,20100000.0,72800000,1,80100000,11400000.0,27200000.0,72800000,1,952027,190405.4,403008.3751,910622,10,0,0,0,0,172,132,0.098716364,0.074037273,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,1726.0,0.0,1726,1726,40000000.0,46300000.0,72800000,7295481,DDoS
53,92107,4,2,144,270,36,36,36.0,0.0,135,135,135.0,0.0,4494.772384,65.14162876,18421.4,25924.24437,54639,4,37419,12473.0,21596.94152,37411,4,49,49.0,0.0,49,49,0,0,0,0,80,40,43.42775251,21.71387625,36,135,64.28571429,48.30705361,2333.571429,0,0,0,0,0,0,0,0,0,75.0,36.0,135.0,80,0,0,0,0,0,0,4,144,2,270,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,21532,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,539986.9961,325.0975293,3588.666667,8462.650239,20861,1,21048,10524.0,14881.76932,21047,1,21346,7115.333333,11933.39442,20894,95,0,0,0,0,72,92,139.3275125,185.7700167,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,130067,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,89438.52015,69.19510714,16258.375,45667.99131,129280,2,681,340.5,311.8340905,561,120,130052,26010.4,57730.1243,129280,2,0,0,0,0,72,132,23.06503571,46.13007142,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
40682,57,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17543.85965,17543.85965,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,905,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,679010,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,17123.45915,13.25459124,84876.25,237405.8383,672411,14,6000,3000.0,2824.184484,4997,1003,678996,135799.2,299987.3111,672411,14,0,0,0,0,72,132,4.418197081,8.836394162,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,2601091,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,9.226897483,1.537816247,867030.3333,1500878.975,2600096,3,2601091,867030.3333,1500878.975,2600096,3,0,0.0,0.0,0,0,0,0,0,0,80,0,1.537816247,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,431,1,1,53,113,53,53,53.0,0.0,113,113,113.0,0.0,385150.8121,4640.37123,431.0,0.0,431,431,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2320.185615,2320.185615,53,113,73.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,109.5,53.0,113.0,20,0,0,0,0,0,0,1,53,1,113,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,71868987,8,5,56,11607,20,0,7.0,5.656854249,5840,0,2321.4,3173.373883,162.2814024,0.180884698,5989082.25,19100000.0,66600000,3,70500000,10100000.0,25000000.0,66600000,49,1357186,339296.5,677590.5982,1355682,3,0,0,0,0,172,112,0.11131366,0.069571038,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,3951735.0,0.0,3951735,3951735,66600000.0,0.0,66600000,66600000,DDoS
53,86453,1,1,79,174,79,79,79.0,0.0,174,174,174.0,0.0,2926.445583,23.13395718,86453.0,0.0,86453,86453,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11.56697859,11.56697859,79,174,110.6666667,54.84827557,3008.333333,0,0,0,0,0,0,0,0,1,166.0,79.0,174.0,32,0,0,0,0,0,0,1,79,1,174,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50171,7628601,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,5.505596636,0.917599439,1271433.5,3109553.308,7618781,3,0,0.0,0.0,0,0,7622789,1524557.8,3406774.557,7618781,3,0,0,0,0,20,120,0.131085634,0.786513805,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,9820.0,0.0,9820,9820,7618781.0,0.0,7618781,7618781,BENIGN
80,1606646,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,7240.549567,4.979317161,229520.8571,606940.7269,1605933,5,487,243.5,317.4909448,468,19,1606632,401658.0,802850.0269,1605933,5,0,0,0,0,72,112,1.867243936,3.112073226,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,57340,3,4,26,11601,20,0,8.666666667,10.26320288,5840,0,2900.25,3345.636997,202772.9334,122.078828,9556.666667,19563.11281,48990,5,7997,3998.5,5647.661861,7992,5,57187,19062.33333,26211.0183,48990,191,0,0,0,0,72,92,52.31949773,69.75933031,0,5840,1453.375,2681.356423,7189672.268,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,5804868,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.134460939,0.689076823,1934956.0,3351438.638,5804864,1,5804868,1934956.0,3351438.638,5804864,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.689076823,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4.0,0.0,4,4,5804864.0,0.0,5804864,5804864,DDoS
80,385829,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,30150.6626,18.14275236,64304.83333,157137.0397,385059,6,727,363.5,485.7823587,707,20,385815,128605.0,222095.9904,385059,6,0,0,0,0,72,92,7.775465297,10.36728706,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,72850314,9,6,62,11601,20,0,6.888888889,5.30199124,4380,0,1933.5,1757.789948,160.0953978,0.205901652,5203593.857,16700000.0,62600000,1,72200000,9028522.75,21900000.0,62600000,1,635364,127072.8,276593.786,621752,15,0,0,0,0,192,132,0.123540991,0.082360661,0,4380,729.3125,1399.285566,1958000.096,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,970.0,0.0,970,970,36100000.0,37400000.0,62600000,9630745,DDoS
15376,8873701,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,4.056931826,0.676155304,1774740.2,3947095.752,8835498,997,0,0.0,0.0,0,0,8848848,2212212.0,4415526.695,8835498,997,0,0,0,0,20,100,0.112692551,0.563462754,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,38203.0,0.0,38203,38203,8835498.0,0.0,8835498,8835498,BENIGN
80,682147,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,17044.71324,13.19363715,85268.375,239219.1287,677296,16,4341,2170.5,2655.185963,4048,293,682098,136419.6,302364.6089,677296,16,0,0,0,0,72,132,4.39787905,8.795758099,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,71367,1,1,51,191,51,51,51.0,0.0,191,191,191.0,0.0,3390.922976,28.02415682,71367.0,0.0,71367,71367,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,14.01207841,14.01207841,51,191,97.66666667,80.82903769,6533.333333,0,0,0,0,0,0,0,0,1,146.5,51.0,191.0,20,0,0,0,0,0,0,1,51,1,191,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,16362,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,710609.9499,488.9377827,2337.428571,3265.266751,8734,185,6991,3495.5,2116.370596,4992,1999,16027,4006.75,4468.965531,8734,185,0,0,0,0,72,112,183.3516685,305.5861142,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,550934,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,21115.05189,12.70569615,91822.33333,224554.899,550193,6,685,342.5,392.4442636,620,65,550730,183576.6667,317499.1666,550193,6,0,0,0,0,72,92,5.445298348,7.260397797,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,5041328,6,4,611,164,517,0,101.8333333,204.3050823,152,0,41.0,74.05403433,153.7293348,1.98360432,560147.5556,1636129.434,4922870,17,5041328,1008265.6,2221248.696,4981650,17,98874,32958.0,40317.99147,78108,552,0,0,0,0,132,92,1.190162592,0.793441728,0,517,70.45454545,154.756818,23949.67273,0,0,0,1,0,0,0,0,0,77.5,101.8333333,41.0,132,0,0,0,0,0,0,6,611,4,164,8192,30,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,7514780,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.992132837,0.665355473,1878695.0,3756282.683,7513119,304,7514780,1878695.0,3756282.683,7513119,304,0,0.0,0.0,0,0,0,0,0,0,100,0,0.665355473,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1661.0,0.0,1661,1661,7513119.0,0.0,7513119,7513119,DDoS
80,8750829,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.742597301,0.45709955,2916943.0,5051431.808,8749834,3,8750829,2916943.0,5051431.808,8749834,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.45709955,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,995.0,0.0,995,995,8749834.0,0.0,8749834,8749834,DDoS
80,72501063,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,160.8666069,0.179307716,6041755.25,20100000.0,69800000,3,70800000,10100000.0,26300000.0,69800000,3,1734729,433682.25,866627.2538,1733623,4,0,0,0,0,172,112,0.11034321,0.068964506,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1007922.0,0.0,1007922,1007922,69800000.0,0.0,69800000,69800000,DDoS
